"Accounts","Customer reference","Shipment number","Status","Delivery due date","ETA","Number of parcels","Weight","Product","Service","Dispatch date","Business/Recipient name","Contact number","Postal Code"
"I170255","KEP 16 07 26","30222218722929","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","DIRECTORS BOX CANARY WHARF","","E14 5AR"
"I170255","KEP 16 07 26","30222218722868","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","SCARLET TAP SOUTHSEA","","PO5 3PT"
"I170255","KEP 16 07 26","30222218722906","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE LIQUORIST PORTSMOUTH","","PO1 3TW"
"I170255","KEP 16 07 26","30222218722878","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE DOCKYARD PORTSMOUTH","","PO1 2RY"
"I170255","KEP 16 07 26","30222218722957","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WHITTINGTON STONE LONDON","","N19 5NE"
"I170255","KEP 16 07 26","30222218722863","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","MINORIES LONDON","","EC3N 1JL"
"I170255","KEP 16 07 26","30222218722846","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","CHESHIRE CHEESE LONDON","","EC3N 2AP"
"I170255","KEP 16 07 26","30222218722917","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","ALICE HOUNDSDITCH LONDON","","EC3A 7BX"
"I170255","KEP 16 07 26","30222218722824","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WINDSOR FENCHURCH","","EC3R 7NA"
"I170255","KEP 16 07 26","30222218722907","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","YATES BLACKPOOL MARKET STREET","","FY1 1ET"
"I170255","KEP 16 07 26","30222218722895","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WALKABOUT BLACKPOOL","","FY1 1NL"
"I170255","KEP 16 07 26","30222218722884","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WALKABOUT LINCOLN","","LN2 1AT"
"I170255","KEP 16 07 26","30222218722881","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE MAILBOX LINCOLN","","LN1 1TR"
"I170255","KEP 16 07 26","30222218722866","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","PRINCE OF WALES LINCOLN","","LN1 3AR"
"I170255","KEP 16 07 26","30222218722942","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","OWAIN GLYNDWR CARDIFF","","CF10 1GL"
"I170255","KEP 16 07 26","30222218722904","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","STEAM PASSAGE LONDON","","N1 0PN"
"I170255","KEP 16 07 26","30222218722875","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE BOUNDARY READING","","RG1 2LN"
